student_id,concept_id,concept_name,subject_id,difficulty,mastery,questions_correct,questions_total,accuracy,avg_response_time,practice_sessions,reassessment_flag,improvement,target_status
1706,28,Optics,2,Advanced,63.6,1,6,16.67,50.38,1,0,0.0,Adequate
1706,29,Modern Physics,2,Advanced,25.78,0,6,0.0,38.83,6,0,0.0,Critical
1706,35,Computer Systems Basics,3,Beginner,60.66,6,6,100.0,44.5,6,0,0.0,Adequate
1706,30,Quantum Physics Basics,2,Advanced,24.31,0,6,0.0,49.05,6,1,7.97,Critical
1706,16,Measurement and Units,2,Beginner,57.06,2,6,33.33,32.02,5,1,16.23,Weak
1706,40,Operating Systems Basics,3,Intermediate,39.64,2,6,33.33,65.35,0,1,0.83,Critical
1706,18,Forces,2,Beginner,68.36,2,6,33.33,53.26,0,0,0.0,Adequate
1706,14,Linear Algebra,1,Advanced,34.7,1,6,16.67,28.68,6,0,0.0,Critical
1706,45,Computer Architecture,3,Advanced,36.8,1,6,16.67,46.96,3,1,13.3,Critical
1706,39,Computer Networks,3,Intermediate,45.29,1,6,16.67,45.22,4,1,17.35,Weak
1706,1,Number Systems,1,Beginner,43.04,0,6,0.0,43.71,3,0,0.0,Weak
1706,24,Waves,2,Intermediate,52.62,1,6,16.67,56.8,6,1,3.54,Weak
1707,22,Work and Power,2,Intermediate,34.56,1,6,16.67,46.5,1,1,26.99,Critical
1707,33,Programming Fundamentals,3,Beginner,40.59,4,6,66.67,42.67,5,0,0.0,Weak
1707,41,Algorithm Analysis,3,Advanced,26.52,1,6,16.67,55.04,6,0,0.0,Critical
1707,42,Advanced Data Structures,3,Advanced,31.15,0,6,0.0,33.65,6,1,18.2,Critical
1707,16,Measurement and Units,2,Beginner,45.92,2,6,33.33,59.59,4,1,22.2,Weak
1707,10,Probability,1,Intermediate,50.81,3,6,50.0,21.42,6,0,0.0,Weak
1707,21,Momentum,2,Intermediate,29.93,2,6,33.33,42.93,7,0,0.0,Critical
1707,14,Linear Algebra,1,Advanced,36.61,0,6,0.0,32.95,1,1,26.89,Critical
1707,27,Electromagnetism,2,Advanced,32.06,1,6,16.67,38.09,5,1,27.42,Critical
1707,29,Modern Physics,2,Advanced,33.24,0,6,0.0,43.6,3,0,0.0,Critical
1707,13,Integrals,1,Advanced,32.35,3,6,50.0,49.62,3,0,0.0,Critical
1707,5,Basic Geometry,1,Beginner,54.24,3,6,50.0,53.4,2,0,0.0,Weak
1707,31,Computational Thinking,3,Beginner,36.19,2,6,33.33,40.38,0,1,12.97,Critical
1707,17,Motion,2,Beginner,55.92,4,6,66.67,71.37,2,0,0.0,Weak
1707,26,Thermodynamics,2,Advanced,22.29,1,6,16.67,42.33,6,0,0.0,Critical
1708,31,Computational Thinking,3,Beginner,73.55,3,6,50.0,39.41,6,1,3.2,Adequate
1708,5,Basic Geometry,1,Beginner,25.32,0,6,0.0,33.67,0,1,7.53,Critical
1708,2,Algebraic Expressions,1,Beginner,28.01,0,6,0.0,29.73,5,1,7.05,Critical
1708,45,Computer Architecture,3,Advanced,35.1,2,6,33.33,53.93,0,0,0.0,Critical
1708,28,Optics,2,Advanced,5.97,0,6,0.0,57.15,0,1,5.35,Critical
1708,44,Machine Learning Fundamentals,3,Advanced,14.46,0,6,0.0,47.04,3,0,0.0,Critical
1709,26,Thermodynamics,2,Advanced,23.32,1,6,16.67,59.75,0,1,34.21,Critical
1709,17,Motion,2,Beginner,19.66,0,6,0.0,24.31,0,0,0.0,Critical
1709,29,Modern Physics,2,Advanced,22.02,0,6,0.0,43.11,7,0,0.0,Critical
1709,14,Linear Algebra,1,Advanced,1.43,1,6,16.67,54.3,7,0,0.0,Critical
1709,21,Momentum,2,Intermediate,25.54,3,6,50.0,31.06,0,0,0.0,Critical
1709,24,Waves,2,Intermediate,38.85,2,6,33.33,42.22,6,1,16.82,Critical
1709,10,Probability,1,Intermediate,0.0,1,6,16.67,47.12,6,0,0.0,Critical
1709,20,Electricity Basics,2,Beginner,30.41,0,6,0.0,53.63,5,1,8.5,Critical
1709,40,Operating Systems Basics,3,Intermediate,25.3,0,6,0.0,33.15,5,1,12.01,Critical
1710,2,Algebraic Expressions,1,Beginner,21.47,1,6,16.67,33.96,2,0,0.0,Critical
1710,13,Integrals,1,Advanced,26.33,1,6,16.67,55.75,5,1,19.04,Critical
1710,3,Linear Equations,1,Beginner,32.21,1,6,16.67,34.93,3,0,0.0,Critical
1710,30,Quantum Physics Basics,2,Advanced,39.26,1,6,16.67,38.84,4,0,0.0,Critical
1710,8,Systems of Equations,1,Intermediate,32.42,2,6,33.33,65.44,2,0,0.0,Critical
1710,32,Algorithms,3,Beginner,37.18,3,6,50.0,51.61,3,1,14.82,Critical
1710,37,Object-Oriented Programming,3,Intermediate,33.81,3,6,50.0,63.0,0,0,0.0,Critical
1711,20,Electricity Basics,2,Beginner,91.87,6,6,100.0,41.03,1,0,0.0,Strong
1711,30,Quantum Physics Basics,2,Advanced,63.42,1,6,16.67,24.57,1,0,0.0,Adequate
1711,32,Algorithms,3,Beginner,100.0,6,6,100.0,10.91,0,0,0.0,Strong
1711,1,Number Systems,1,Beginner,89.48,5,6,83.33,24.44,3,0,0.0,Strong
1711,5,Basic Geometry,1,Beginner,78.01,3,6,50.0,39.6,1,0,0.0,Adequate
1712,39,Computer Networks,3,Intermediate,49.48,3,6,50.0,26.77,7,0,0.0,Weak
1712,8,Systems of Equations,1,Intermediate,64.97,3,6,50.0,32.59,2,0,0.0,Adequate
1712,30,Quantum Physics Basics,2,Advanced,46.89,2,6,33.33,40.09,3,1,18.52,Weak
1712,19,Energy,2,Beginner,66.58,5,6,83.33,27.0,0,0,0.0,Adequate
1712,41,Algorithm Analysis,3,Advanced,45.68,5,6,83.33,28.76,6,1,-9.54,Weak
1712,34,Data Representation,3,Beginner,91.6,6,6,100.0,39.09,7,0,0.0,Strong
1712,14,Linear Algebra,1,Advanced,38.39,2,6,33.33,53.16,7,0,0.0,Critical
1712,26,Thermodynamics,2,Advanced,31.97,2,6,33.33,44.21,6,0,0.0,Critical
1713,42,Advanced Data Structures,3,Advanced,61.04,4,6,66.67,36.57,1,0,0.0,Adequate
1713,38,Database Fundamentals,3,Intermediate,98.04,6,6,100.0,54.9,3,1,9.53,Strong
1713,43,Artificial Intelligence Fundamentals,3,Advanced,54.8,3,6,50.0,15.76,4,0,0.0,Weak
1713,31,Computational Thinking,3,Beginner,97.24,5,6,83.33,44.93,6,1,8.01,Strong
1713,36,Data Structures,3,Intermediate,69.19,4,6,66.67,53.07,3,0,0.0,Adequate
1713,16,Measurement and Units,2,Beginner,86.01,5,6,83.33,27.14,1,0,0.0,Strong
1713,25,Electric Circuits,2,Intermediate,72.36,3,6,50.0,18.4,2,1,26.14,Adequate
1713,33,Programming Fundamentals,3,Beginner,88.14,6,6,100.0,30.03,0,0,0.0,Strong
1713,1,Number Systems,1,Beginner,81.27,4,6,66.67,44.47,1,0,0.0,Strong
1713,2,Algebraic Expressions,1,Beginner,61.99,5,6,83.33,31.65,3,0,0.0,Adequate
1713,12,Derivatives,1,Advanced,55.27,4,6,66.67,37.45,2,1,-3.27,Weak
1713,35,Computer Systems Basics,3,Beginner,100.0,3,6,50.0,27.4,0,0,0.0,Strong
1713,19,Energy,2,Beginner,83.3,4,6,66.67,49.18,5,1,12.1,Strong
1713,23,Circular Motion,2,Intermediate,89.32,3,6,50.0,47.76,1,0,0.0,Strong
1713,45,Computer Architecture,3,Advanced,74.1,4,6,66.67,52.37,3,0,0.0,Adequate
1714,14,Linear Algebra,1,Advanced,64.89,6,6,100.0,34.95,6,0,0.0,Adequate
1714,19,Energy,2,Beginner,46.69,2,6,33.33,77.21,7,0,0.0,Weak
1714,2,Algebraic Expressions,1,Beginner,60.05,5,6,83.33,63.85,2,1,5.21,Adequate
1714,27,Electromagnetism,2,Advanced,45.3,4,6,66.67,69.05,4,1,24.43,Weak
1714,39,Computer Networks,3,Intermediate,60.43,4,6,66.67,38.59,3,0,0.0,Adequate
1714,23,Circular Motion,2,Intermediate,27.58,0,6,0.0,67.4,7,0,0.0,Critical
1714,21,Momentum,2,Intermediate,52.13,3,6,50.0,48.98,1,0,0.0,Weak
1714,13,Integrals,1,Advanced,30.74,2,6,33.33,68.55,1,1,12.45,Critical
1714,36,Data Structures,3,Intermediate,37.91,3,6,50.0,33.87,0,0,0.0,Critical
1714,30,Quantum Physics Basics,2,Advanced,26.88,0,6,0.0,53.11,5,0,0.0,Critical
1714,16,Measurement and Units,2,Beginner,61.55,5,6,83.33,41.88,1,0,0.0,Adequate
1714,29,Modern Physics,2,Advanced,41.27,1,6,16.67,39.45,2,1,24.16,Weak
1714,40,Operating Systems Basics,3,Intermediate,46.25,2,6,33.33,64.31,2,1,18.36,Weak
1714,11,Limits,1,Advanced,62.24,2,6,33.33,48.65,2,1,11.88,Adequate
1715,3,Linear Equations,1,Beginner,51.19,2,6,33.33,51.34,1,0,0.0,Weak
1715,36,Data Structures,3,Intermediate,47.92,3,6,50.0,52.42,3,0,0.0,Weak
1715,29,Modern Physics,2,Advanced,33.15,1,6,16.67,79.35,4,0,0.0,Critical
1715,21,Momentum,2,Intermediate,42.2,1,6,16.67,56.4,7,0,0.0,Weak
1715,41,Algorithm Analysis,3,Advanced,20.0,0,6,0.0,62.9,1,1,-2.65,Critical
1715,22,Work and Power,2,Intermediate,38.8,3,6,50.0,44.62,7,0,0.0,Critical
1716,20,Electricity Basics,2,Beginner,30.06,1,6,16.67,44.48,1,0,0.0,Critical
1716,38,Database Fundamentals,3,Intermediate,0.0,0,6,0.0,64.04,3,0,0.0,Critical
1716,21,Momentum,2,Intermediate,26.55,0,6,0.0,38.05,0,1,5.99,Critical
1716,36,Data Structures,3,Intermediate,27.23,0,6,0.0,31.29,6,0,0.0,Critical
1716,18,Forces,2,Beginner,0.0,0,6,0.0,44.77,7,0,0.0,Critical
1716,34,Data Representation,3,Beginner,14.29,1,6,16.67,28.33,6,1,26.67,Critical
1716,45,Computer Architecture,3,Advanced,8.66,0,6,0.0,42.38,7,1,36.85,Critical
1717,31,Computational Thinking,3,Beginner,32.29,2,6,33.33,36.28,6,0,0.0,Critical
1717,26,Thermodynamics,2,Advanced,18.41,4,6,66.67,54.46,4,0,0.0,Critical
1717,14,Linear Algebra,1,Advanced,2.48,1,6,16.67,72.58,3,0,0.0,Critical
1717,35,Computer Systems Basics,3,Beginner,30.15,2,6,33.33,36.82,0,0,0.0,Critical
1717,5,Basic Geometry,1,Beginner,14.3,1,6,16.67,47.61,4,1,11.35,Critical
1717,44,Machine Learning Fundamentals,3,Advanced,21.06,0,6,0.0,48.68,0,0,0.0,Critical
1717,2,Algebraic Expressions,1,Beginner,21.57,0,6,0.0,71.89,3,0,0.0,Critical
1717,34,Data Representation,3,Beginner,27.57,0,6,0.0,56.96,2,0,0.0,Critical
1717,28,Optics,2,Advanced,3.07,0,6,0.0,74.52,3,0,0.0,Critical
1717,16,Measurement and Units,2,Beginner,28.35,0,6,0.0,66.2,0,0,0.0,Critical
1717,25,Electric Circuits,2,Intermediate,47.97,3,6,50.0,34.24,1,1,13.83,Weak
1717,24,Waves,2,Intermediate,14.35,0,6,0.0,43.27,5,0,0.0,Critical
1717,43,Artificial Intelligence Fundamentals,3,Advanced,5.05,0,6,0.0,46.88,5,1,20.23,Critical
1717,9,Trigonometry,1,Intermediate,0.0,0,6,0.0,40.51,4,1,15.24,Critical
1717,11,Limits,1,Advanced,8.31,1,6,16.67,63.53,5,0,0.0,Critical
1718,10,Probability,1,Intermediate,35.25,0,6,0.0,40.45,5,1,24.3,Critical
1718,12,Derivatives,1,Advanced,21.11,0,6,0.0,43.65,4,0,0.0,Critical
1718,33,Programming Fundamentals,3,Beginner,51.31,3,6,50.0,48.86,5,0,0.0,Weak
1718,16,Measurement and Units,2,Beginner,57.0,5,6,83.33,38.21,2,1,14.5,Weak
1718,36,Data Structures,3,Intermediate,59.88,1,6,16.67,63.55,7,0,0.0,Weak
1718,31,Computational Thinking,3,Beginner,59.37,3,6,50.0,48.42,0,1,25.69,Weak
1718,23,Circular Motion,2,Intermediate,55.64,2,6,33.33,40.32,1,1,5.73,Weak
1719,36,Data Structures,3,Intermediate,75.7,5,6,83.33,34.23,3,0,0.0,Adequate
1719,8,Systems of Equations,1,Intermediate,58.2,4,6,66.67,32.19,3,0,0.0,Weak
1719,20,Electricity Basics,2,Beginner,68.34,3,6,50.0,34.23,2,1,20.72,Adequate
1719,19,Energy,2,Beginner,81.55,1,6,16.67,54.05,4,1,5.14,Strong
1719,28,Optics,2,Advanced,55.03,2,6,33.33,55.78,4,1,17.0,Weak
1719,33,Programming Fundamentals,3,Beginner,78.31,3,6,50.0,40.58,7,1,21.07,Adequate
1719,25,Electric Circuits,2,Intermediate,86.89,4,6,66.67,51.75,7,0,0.0,Strong
1719,1,Number Systems,1,Beginner,80.16,2,6,33.33,50.71,5,1,28.98,Strong
1719,3,Linear Equations,1,Beginner,61.31,3,6,50.0,48.16,4,0,0.0,Adequate
1719,27,Electromagnetism,2,Advanced,50.22,2,6,33.33,44.47,7,0,0.0,Weak
1719,10,Probability,1,Intermediate,73.05,4,6,66.67,35.74,6,0,0.0,Adequate
1719,23,Circular Motion,2,Intermediate,73.62,3,6,50.0,65.83,3,1,10.16,Adequate
1719,24,Waves,2,Intermediate,67.47,2,6,33.33,16.05,5,1,3.01,Adequate
1719,5,Basic Geometry,1,Beginner,83.43,6,6,100.0,28.32,6,0,0.0,Strong
1719,29,Modern Physics,2,Advanced,55.67,2,6,33.33,25.71,5,1,17.0,Weak
1720,27,Electromagnetism,2,Advanced,35.21,2,6,33.33,45.75,3,0,0.0,Critical
1720,31,Computational Thinking,3,Beginner,47.9,2,6,33.33,51.94,5,1,9.47,Weak
1720,12,Derivatives,1,Advanced,46.8,3,6,50.0,52.32,3,1,12.95,Weak
1720,7,Functions,1,Intermediate,27.0,2,6,33.33,35.01,1,0,0.0,Critical
1720,33,Programming Fundamentals,3,Beginner,70.39,5,6,83.33,33.26,2,1,13.43,Adequate
1720,45,Computer Architecture,3,Advanced,52.19,2,6,33.33,40.56,6,0,0.0,Weak
1720,28,Optics,2,Advanced,38.57,2,6,33.33,39.69,5,1,-9.27,Critical
1720,13,Integrals,1,Advanced,24.45,0,6,0.0,58.91,7,1,27.92,Critical
1720,2,Algebraic Expressions,1,Beginner,73.04,4,6,66.67,37.21,3,0,0.0,Adequate
1720,30,Quantum Physics Basics,2,Advanced,34.38,1,6,16.67,41.99,3,0,0.0,Critical
1720,1,Number Systems,1,Beginner,53.31,3,6,50.0,16.43,3,0,0.0,Weak
1720,20,Electricity Basics,2,Beginner,55.1,1,6,16.67,60.04,7,0,0.0,Weak
1720,40,Operating Systems Basics,3,Intermediate,46.38,2,6,33.33,40.95,5,1,15.75,Weak
1720,11,Limits,1,Advanced,28.02,2,6,33.33,48.64,2,0,0.0,Critical
1720,36,Data Structures,3,Intermediate,44.36,2,6,33.33,19.19,1,0,0.0,Weak
1721,13,Integrals,1,Advanced,49.28,2,6,33.33,19.61,0,0,0.0,Weak
1721,20,Electricity Basics,2,Beginner,74.05,3,6,50.0,54.77,3,1,18.83,Adequate
1721,8,Systems of Equations,1,Intermediate,64.24,5,6,83.33,23.35,1,0,0.0,Adequate
1721,6,Quadratic Equations,1,Intermediate,86.85,5,6,83.33,47.98,3,0,0.0,Strong
1721,41,Algorithm Analysis,3,Advanced,53.03,3,6,50.0,24.47,0,1,14.64,Weak
1721,45,Computer Architecture,3,Advanced,65.54,4,6,66.67,25.68,7,1,7.76,Adequate
1721,26,Thermodynamics,2,Advanced,54.68,4,6,66.67,50.42,1,1,22.64,Weak
1721,43,Artificial Intelligence Fundamentals,3,Advanced,54.65,5,6,83.33,30.16,6,1,15.91,Weak
1721,3,Linear Equations,1,Beginner,79.65,3,6,50.0,24.23,7,0,0.0,Adequate
1721,1,Number Systems,1,Beginner,78.4,6,6,100.0,18.19,2,1,23.26,Adequate
1721,9,Trigonometry,1,Intermediate,69.98,2,6,33.33,51.94,1,0,0.0,Adequate
1721,42,Advanced Data Structures,3,Advanced,69.9,3,6,50.0,57.7,0,0,0.0,Adequate
1721,34,Data Representation,3,Beginner,70.95,6,6,100.0,33.64,7,0,0.0,Adequate
1722,8,Systems of Equations,1,Intermediate,49.56,2,6,33.33,31.07,0,0,0.0,Weak
1722,10,Probability,1,Intermediate,43.62,2,6,33.33,44.78,4,0,0.0,Weak
1722,22,Work and Power,2,Intermediate,46.77,3,6,50.0,38.89,3,1,28.76,Weak
1722,23,Circular Motion,2,Intermediate,48.26,3,6,50.0,46.81,0,0,0.0,Weak
1722,18,Forces,2,Beginner,45.31,2,6,33.33,32.98,4,0,0.0,Weak
1722,25,Electric Circuits,2,Intermediate,65.46,4,6,66.67,30.82,0,0,0.0,Adequate
1722,2,Algebraic Expressions,1,Beginner,46.61,2,6,33.33,40.56,4,1,22.89,Weak
1722,34,Data Representation,3,Beginner,74.17,3,6,50.0,34.15,6,0,0.0,Adequate
1722,16,Measurement and Units,2,Beginner,64.83,4,6,66.67,21.41,3,0,0.0,Adequate
1722,12,Derivatives,1,Advanced,29.76,1,6,16.67,38.16,3,0,0.0,Critical
1722,39,Computer Networks,3,Intermediate,72.85,5,6,83.33,57.93,6,0,0.0,Adequate
1722,15,Advanced Probability,1,Advanced,32.14,2,6,33.33,43.32,6,1,39.28,Critical
1723,26,Thermodynamics,2,Advanced,6.29,0,6,0.0,56.85,3,1,-0.11,Critical
1723,18,Forces,2,Beginner,30.9,1,6,16.67,37.08,2,1,25.75,Critical
1723,31,Computational Thinking,3,Beginner,30.74,1,6,16.67,57.41,2,0,0.0,Critical
1723,14,Linear Algebra,1,Advanced,11.59,0,6,0.0,45.02,1,1,21.13,Critical
1723,8,Systems of Equations,1,Intermediate,28.3,3,6,50.0,56.46,0,0,0.0,Critical
1723,32,Algorithms,3,Beginner,34.02,1,6,16.67,66.13,5,0,0.0,Critical
1723,34,Data Representation,3,Beginner,21.41,0,6,0.0,48.51,5,0,0.0,Critical
1723,17,Motion,2,Beginner,9.65,2,6,33.33,33.45,0,0,0.0,Critical
1723,11,Limits,1,Advanced,23.84,1,6,16.67,42.8,4,0,0.0,Critical
1723,7,Functions,1,Intermediate,14.93,1,6,16.67,48.7,5,0,0.0,Critical
1723,36,Data Structures,3,Intermediate,20.83,3,6,50.0,41.12,6,0,0.0,Critical
1724,33,Programming Fundamentals,3,Beginner,44.9,2,6,33.33,57.56,7,1,32.97,Weak
1724,5,Basic Geometry,1,Beginner,58.13,2,6,33.33,44.96,7,0,0.0,Weak
1724,18,Forces,2,Beginner,81.75,6,6,100.0,35.56,7,1,21.09,Strong
1724,37,Object-Oriented Programming,3,Intermediate,54.84,3,6,50.0,40.11,7,0,0.0,Weak
1724,45,Computer Architecture,3,Advanced,28.77,0,6,0.0,44.38,7,1,1.67,Critical
1724,41,Algorithm Analysis,3,Advanced,30.82,1,6,16.67,23.85,2,1,17.69,Critical
1724,34,Data Representation,3,Beginner,59.96,2,6,33.33,15.5,5,0,0.0,Weak
1724,38,Database Fundamentals,3,Intermediate,43.81,2,6,33.33,27.96,7,0,0.0,Weak
1724,36,Data Structures,3,Intermediate,58.5,2,6,33.33,51.61,7,1,26.48,Weak
1724,43,Artificial Intelligence Fundamentals,3,Advanced,52.25,2,6,33.33,34.71,1,0,0.0,Weak
1724,39,Computer Networks,3,Intermediate,43.39,1,6,16.67,14.16,7,0,0.0,Weak
1724,23,Circular Motion,2,Intermediate,57.72,3,6,50.0,29.8,5,1,25.95,Weak
1724,8,Systems of Equations,1,Intermediate,58.61,3,6,50.0,19.02,0,0,0.0,Weak
1725,27,Electromagnetism,2,Advanced,26.63,0,6,0.0,47.87,6,0,0.0,Critical
1725,11,Limits,1,Advanced,0.0,0,6,0.0,39.99,2,0,0.0,Critical
1725,38,Database Fundamentals,3,Intermediate,0.0,0,6,0.0,52.5,7,0,0.0,Critical
1725,37,Object-Oriented Programming,3,Intermediate,4.04,0,6,0.0,49.92,7,0,0.0,Critical
1725,6,Quadratic Equations,1,Intermediate,34.81,2,6,33.33,50.73,4,1,29.16,Critical
1725,25,Electric Circuits,2,Intermediate,29.28,2,6,33.33,45.67,3,0,0.0,Critical
1725,43,Artificial Intelligence Fundamentals,3,Advanced,0.0,1,6,16.67,38.38,7,0,0.0,Critical
1725,24,Waves,2,Intermediate,44.23,2,6,33.33,30.29,5,0,0.0,Weak
1725,40,Operating Systems Basics,3,Intermediate,0.8,0,6,0.0,50.02,3,0,0.0,Critical
1725,42,Advanced Data Structures,3,Advanced,0.0,0,6,0.0,54.79,7,1,7.51,Critical
1725,36,Data Structures,3,Intermediate,18.77,0,6,0.0,46.76,7,0,0.0,Critical
1725,15,Advanced Probability,1,Advanced,11.54,2,6,33.33,53.06,7,0,0.0,Critical
1725,5,Basic Geometry,1,Beginner,27.24,0,6,0.0,38.93,1,0,0.0,Critical
1726,36,Data Structures,3,Intermediate,71.1,3,6,50.0,36.17,5,0,0.0,Adequate
1726,31,Computational Thinking,3,Beginner,65.02,4,6,66.67,41.47,7,1,13.24,Adequate
1726,40,Operating Systems Basics,3,Intermediate,75.14,5,6,83.33,35.77,6,1,25.22,Adequate
1726,17,Motion,2,Beginner,59.73,3,6,50.0,66.91,5,1,9.5,Weak
1726,42,Advanced Data Structures,3,Advanced,55.3,3,6,50.0,71.82,4,1,16.38,Weak
1726,4,Ratios and Proportions,1,Beginner,67.24,5,6,83.33,29.56,1,0,0.0,Adequate
1726,18,Forces,2,Beginner,65.5,3,6,50.0,41.36,6,0,0.0,Adequate
1726,39,Computer Networks,3,Intermediate,72.12,4,6,66.67,34.21,4,1,19.15,Adequate
1726,9,Trigonometry,1,Intermediate,64.99,5,6,83.33,27.33,6,1,26.76,Adequate
1726,22,Work and Power,2,Intermediate,75.51,5,6,83.33,38.82,1,0,0.0,Adequate
1726,3,Linear Equations,1,Beginner,66.64,5,6,83.33,46.42,2,1,19.45,Adequate
1726,23,Circular Motion,2,Intermediate,54.21,2,6,33.33,36.33,6,0,0.0,Weak
1726,16,Measurement and Units,2,Beginner,76.74,5,6,83.33,31.04,6,0,0.0,Adequate
1727,34,Data Representation,3,Beginner,40.6,2,6,33.33,52.06,7,1,15.68,Weak
1727,41,Algorithm Analysis,3,Advanced,35.37,1,6,16.67,34.4,1,1,29.36,Critical
1727,29,Modern Physics,2,Advanced,43.78,1,6,16.67,51.82,7,0,0.0,Weak
1727,20,Electricity Basics,2,Beginner,73.55,4,6,66.67,46.25,3,0,0.0,Adequate
1727,7,Functions,1,Intermediate,55.83,2,6,33.33,35.14,7,0,0.0,Weak
1727,40,Operating Systems Basics,3,Intermediate,45.17,0,6,0.0,36.92,0,0,0.0,Weak
1727,5,Basic Geometry,1,Beginner,51.83,4,6,66.67,47.51,4,0,0.0,Weak
1727,24,Waves,2,Intermediate,66.97,5,6,83.33,60.36,1,1,19.59,Adequate
1728,29,Modern Physics,2,Advanced,20.27,1,6,16.67,43.06,6,1,24.62,Critical
1728,33,Programming Fundamentals,3,Beginner,62.05,6,6,100.0,31.44,3,0,0.0,Adequate
1728,6,Quadratic Equations,1,Intermediate,44.6,2,6,33.33,47.54,2,0,0.0,Weak
1728,39,Computer Networks,3,Intermediate,58.27,0,6,0.0,64.65,5,1,2.78,Weak
1728,17,Motion,2,Beginner,33.59,0,6,0.0,37.27,3,0,0.0,Critical
1728,34,Data Representation,3,Beginner,52.07,2,6,33.33,59.1,5,1,13.03,Weak
1728,9,Trigonometry,1,Intermediate,33.91,1,6,16.67,37.94,6,1,17.07,Critical
1728,30,Quantum Physics Basics,2,Advanced,32.44,1,6,16.67,65.17,0,1,14.82,Critical
1728,41,Algorithm Analysis,3,Advanced,43.26,2,6,33.33,59.25,3,0,0.0,Weak
1729,11,Limits,1,Advanced,36.52,2,6,33.33,37.62,1,1,24.56,Critical
1729,16,Measurement and Units,2,Beginner,96.47,6,6,100.0,23.92,1,0,0.0,Strong
1729,34,Data Representation,3,Beginner,86.25,5,6,83.33,36.5,1,0,0.0,Strong
1729,12,Derivatives,1,Advanced,40.63,2,6,33.33,42.82,4,1,22.86,Weak
1729,14,Linear Algebra,1,Advanced,51.44,1,6,16.67,26.58,1,1,14.1,Weak
1729,7,Functions,1,Intermediate,46.51,2,6,33.33,39.53,5,0,0.0,Weak
1729,18,Forces,2,Beginner,80.49,5,6,83.33,29.14,6,0,0.0,Strong
1729,30,Quantum Physics Basics,2,Advanced,77.56,6,6,100.0,34.63,6,0,0.0,Adequate
1729,43,Artificial Intelligence Fundamentals,3,Advanced,79.51,5,6,83.33,47.81,5,1,24.12,Adequate
1730,34,Data Representation,3,Beginner,38.43,2,6,33.33,40.95,3,0,0.0,Critical
1730,15,Advanced Probability,1,Advanced,27.63,1,6,16.67,63.91,7,0,0.0,Critical
1730,11,Limits,1,Advanced,32.12,2,6,33.33,23.87,1,1,16.72,Critical
1730,12,Derivatives,1,Advanced,13.71,1,6,16.67,51.43,4,0,0.0,Critical
1730,17,Motion,2,Beginner,54.31,2,6,33.33,34.37,3,0,0.0,Weak
1731,25,Electric Circuits,2,Intermediate,79.86,4,6,66.67,41.46,0,0,0.0,Adequate
1731,1,Number Systems,1,Beginner,84.69,6,6,100.0,12.14,5,1,2.0,Strong
1731,29,Modern Physics,2,Advanced,65.67,5,6,83.33,48.13,5,0,0.0,Adequate
1731,17,Motion,2,Beginner,94.61,4,6,66.67,33.76,1,1,19.34,Strong
1731,6,Quadratic Equations,1,Intermediate,60.09,4,6,66.67,29.56,5,0,0.0,Adequate
1731,32,Algorithms,3,Beginner,74.12,5,6,83.33,43.31,6,0,0.0,Adequate
1731,33,Programming Fundamentals,3,Beginner,80.81,5,6,83.33,14.78,7,1,17.08,Strong
1732,44,Machine Learning Fundamentals,3,Advanced,39.02,1,6,16.67,46.85,5,0,0.0,Critical
1732,34,Data Representation,3,Beginner,36.41,1,6,16.67,47.81,3,0,0.0,Critical
1732,13,Integrals,1,Advanced,29.55,1,6,16.67,47.72,3,0,0.0,Critical
1732,15,Advanced Probability,1,Advanced,20.52,0,6,0.0,18.42,2,1,29.55,Critical
1732,31,Computational Thinking,3,Beginner,33.59,2,6,33.33,38.83,1,1,35.24,Critical
1732,1,Number Systems,1,Beginner,42.24,2,6,33.33,49.54,6,0,0.0,Weak
1732,29,Modern Physics,2,Advanced,11.2,0,6,0.0,52.59,5,1,29.13,Critical
1732,39,Computer Networks,3,Intermediate,28.39,0,6,0.0,25.58,3,0,0.0,Critical
1732,11,Limits,1,Advanced,38.69,0,6,0.0,30.5,5,1,25.7,Critical
1732,5,Basic Geometry,1,Beginner,50.19,1,6,16.67,47.64,6,1,39.57,Weak
1732,10,Probability,1,Intermediate,48.57,4,6,66.67,48.83,4,1,32.19,Weak
1732,40,Operating Systems Basics,3,Intermediate,24.79,1,6,16.67,23.77,2,1,24.1,Critical
1732,14,Linear Algebra,1,Advanced,22.9,2,6,33.33,60.61,3,0,0.0,Critical
1732,18,Forces,2,Beginner,24.96,0,6,0.0,36.52,4,1,24.6,Critical
1732,24,Waves,2,Intermediate,14.12,0,6,0.0,36.62,2,0,0.0,Critical
1733,20,Electricity Basics,2,Beginner,78.08,6,6,100.0,28.77,4,0,0.0,Adequate
1733,42,Advanced Data Structures,3,Advanced,43.57,0,6,0.0,19.68,5,1,14.97,Weak
1733,36,Data Structures,3,Intermediate,57.59,2,6,33.33,50.12,6,0,0.0,Weak
1733,3,Linear Equations,1,Beginner,74.87,3,6,50.0,43.86,6,1,11.14,Adequate
1733,40,Operating Systems Basics,3,Intermediate,55.37,2,6,33.33,34.28,3,1,-4.48,Weak
1733,45,Computer Architecture,3,Advanced,50.89,2,6,33.33,17.83,6,0,0.0,Weak
